MANDT,VBELN,FKART,FKTYP,VBTYP,WAERK,VKORG,VTWEG,KALSM,KNUMV,VSBED,FKDAT,BELNR,GJAHR,POPER,KONDA,KDGRP,BZIRK,PLTYP,INCO1,INCO2,RFBSK,MRNKZ,KURRF,CPKUR,VALTG,VALDT,ZTERM,ZLSCH,KTGRD,LAND1,REGIO,COUNC,CITYC,BUKRS,TAXK1,TAXK2,TAXK3,TAXK4,TAXK5,TAXK6,TAXK7,TAXK8,TAXK9,NETWR,ZUKRI,ERNAM,ERZET,ERDAT,STAFO,KUNRG,KUNAG,MABER,STWAE,STCEG,AEDAT,SFAKN,KNUMA,FKART_RL,FKDAT_RL,KURST,MSCHL,MANSP,SPART,KKBER,KNKLI,CMWAE,CMKUF,HITYP_PR,BSTNK_VF,VBUND,FKART_AB,KAPPL,LANDTX,STCEG_H,STCEG_L,XBLNR,ZUONR,MWSBK,LOGSYS,FKSTO,XEGDR,RPLNR,J_1AFITP,KURRF_DAT,KIDNO,BVTYP,NUMPG,BUPLA,VKONT,FKK_DOCSTAT,NRZAS,SPE_BILLING_IND,VTREF,FK_SOURCE_SYS,FKTYP_CRM,STGRD,CHANGED_ON,EXPKZ,EXNUM,AKWAE,AKKUR,LCNUM,_DATAAGING,BUCHK,GBSTK,RELIK,UVALS,UVPRS,FKSAK,FKARA,VF_STATUS,VF_TODO,BDR_STATUS,BDR_REF,BDR_REF_LOGSYS,ABSTK,DRAFT,ACTIVEDOCUMENT,GRWCU,BLART,INTRA_REL,INTRA_EXCL,ACCRREL,J_1TPBUPL,INCOV,INCO2_L,INCO3_L,DUMMY_BILLINGDOC_INCL_EEW_PS,ZAPCGKH,APCGK_EXTENDH,ZABDATH,DPC_REL,AD01BASDOC,AD01FAREG,VCHRNMBR,J_3GKBAUL,J_3GKENIE,KUNWE,MNDID,PAY_TYPE,SEPON,MNDVG,SPPAYM,SPPORD,BDR_REF_VBTYP,PBD_STATUS,PSPSD,SDM_VERSION,GLO_LOG_REF1_HD,CLRST,APM_APPROVAL_STATUS,APM_APPROVAL_REASON,SRCEDOC_EXT_COMM_SYST_TYPE,ICO_LIFNR,CUSTH_UNIV_SALES_RELVNCE,CUSTH_BRANCH_UUID
100,0090003830,F2,L,M,USD,1710,10,A17020,0000015229,01,20210501,9400000368,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,BPINST,084531,20210625,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,,,,,US,A,US,0090003830,,4.4,S4HCLNT100,,,,,20210501,0090003830,,000,,,,,,,,,,20210625084532.817574,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0010000110,SVCB,X,EBDR,USD,1710,10,S17J01,2000000480,01,20210619,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,332.55,,SERV_MAN,103714,20210619,,0017100001,0017100001,,USD,,20210619,,,,00000000,,,,00,1000,,USD,1,,8000000190,,,,US,,,8000000190,,13.3,S4HCLNT100,,,,,20210619,,,000,,,,,,,,,,20210619103801.655477,,,,0,,00000000,,,,,,C,F2,,,C,0005000220,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCO,,,03,,,,,,,,
100,0090003831,F2,L,M,USD,1710,10,A17020,0000015230,01,20210501,9400000369,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,465,,BPINST,084533,20210625,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,,,,,US,A,US,0090003831,,18.6,S4HCLNT100,,,,,20210501,0090003831,,000,,,,,,,,,,20210625084535.864266,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0010000111,SVCB,X,EBDR,USD,1710,10,S17J01,2000000481,01,20210619,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,17.55,,SERV_MAN,105511,20210619,,0017100001,0017100001,,USD,,20210619,,,,00000000,,,,00,1000,,USD,1,,8000000183,,,,US,,,8000000183,,0.7,S4HCLNT100,,,,,20210619,,,000,,,,,,,,,,20210619105545.522053,,,,0,,00000000,,,,,,C,F2,,,C,0005000221,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCO,,,03,,,,,,,,
100,0090003903,F2,L,M,USD,1710,10,Y17J01,0000015566,01,20211101,9400000439,2021,000,,01,,,EXW,Palo Alto,C,,1,X,00,00000000,0004,,01,US,LA,,,1710,1,,,,,,,,,300,,S4H_SD,092806,20211101,,0017100003,0017100003,,USD,,00000000,,,LR,00000000,M,,,00,1000,,USD,1,,,,,,US,A,US,0090003903,,12,S4HCLNT100,,,,,20211101,0090003903,,000,,,,,,,,,,20211101092806.333616,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003832,F2,L,M,USD,1710,10,A17020,0000015231,01,20210601,9400000370,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,BPINST,084536,20210625,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,,,,,US,A,US,0090003832,,4.4,S4HCLNT100,,,,,20210601,0090003832,,000,,,,,,,,,,20210625084538.318492,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0010000112,SVCB,X,EBDR,USD,1710,10,S17J01,2000000482,01,20210619,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,380,,SERV_MAN,110601,20210619,,0017100001,0017100001,,USD,,20210619,,,,00000000,,,,00,1000,,USD,1,,8000000192,,,,US,,,8000000192,,15.2,S4HCLNT100,,,,,20210619,,,000,,,,,,,,,,20210619111156.169469,,,,0,,00000000,,,,,,C,F2,,,C,0005000222,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCO,,,03,,,,,,,,
100,0090003833,F2,L,M,USD,1710,10,A17020,0000015232,01,20210601,9400000371,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,BPINST,084539,20210625,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,,,,,US,A,US,0090003833,,4.4,S4HCLNT100,,,,,20210601,0090003833,,000,,,,,,,,,,20210625084541.770223,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,1000000086,SVTB,X,EBDR,USD,1710,10,A17020,2000000289,01,20210401,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,SERV_MAN,115800,20201113,,0017100001,0017100001,,USD,,20210625,,,,00000000,,,,00,1000,,USD,1,,,,,,US,,,1000000086,,4.4,S4HCLNT100,,,,,20210401,,,000,,,,,,,,,,20210625084526.094382,,,,0,,00000000,,,,,,C,F2,,,C,0030000087,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCT,,,03,,,,,,,,
100,0090003874,F2,L,M,USD,1710,10,Y17J01,0000015448,01,20211026,9400000412,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,X,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,17199,0080003768,S4H_SD,131643,20211026,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,,,,,US,A,US,0090003874,,687.96,S4HCLNT100,,,,,20211026,0090003874,,000,,,,,,,,,,20211026131643.650491,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,1000000059,SVTB,X,EBDR,USD,1710,10,A17020,2000000239,01,20210501,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,SERV_MAN,155754,20200528,,0017100001,0017100001,,USD,,20210625,,,,00000000,,,,00,1000,,USD,1,,,,,,US,,,1000000059,,4.4,S4HCLNT100,,,,,20210501,,,000,,,,,,,,,,20210625084528.343974,,,,0,,00000000,,,,,,C,F2,,,C,0030000071,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCT,,,03,,,,,,,,
100,0090003881,F2,L,M,USD,1710,10,Y17J01,0000015487,01,20211028,9400000418,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,X,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,175.5,,S4H_SD,101314,20211028,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,,,,,US,A,US,0090003881,,7.02,S4HCLNT100,,,,,20211028,0090003881,,000,,,,,,,,,,20211028101315.089194,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,1000000072,SVTB,X,EBDR,USD,1710,10,A17020,2000000275,01,20210501,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,SERV_MAN,115800,20201113,,0017100001,0017100001,,USD,,20210625,,,,00000000,,,,00,1000,,USD,1,,,,,,US,,,1000000072,,4.4,S4HCLNT100,,,,,20210501,,,000,,,,,,,,,,20210625084530.530418,,,,0,,00000000,,,,,,C,F2,,,C,0030000086,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCT,,,03,,,,,,,,
100,0090003882,F2,L,M,USD,1710,10,S17J01,0000015489,01,20211028,9400000419,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,210,,BPINST,114327,20211028,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,4000000070,,,,US,A,US,4000000070,,8.4,S4HCLNT100,,,,,20211028,0090003882,,000,,,,,,,,,,20211028114330.035989,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,1000000087,SVTB,X,EBDR,USD,1710,10,A17020,2000000290,01,20210501,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,SERV_MAN,115800,20201113,,0017100001,0017100001,,USD,,20210625,,,,00000000,,,,00,1000,,USD,1,,,,,,US,,,1000000087,,4.4,S4HCLNT100,,,,,20210501,,,000,,,,,,,,,,20210625084532.815291,,,,0,,00000000,,,,,,C,F2,,,C,0030000087,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCT,,,03,,,,,,,,
100,0090003883,F2,L,M,USD,1710,10,A17020,0000015491,01,20210701,9400000420,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,495,,BPINST,120053,20211028,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,,,,,US,A,US,0090003883,,19.8,S4HCLNT100,,,,,20210701,0090003883,,000,,,,,,,,,,20211028120056.754748,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,1000000095,SVTB,X,EBDR,USD,1710,10,A17020,2000000298,01,20210501,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,465,,SERV_MAN,115800,20201112,,0017100001,0017100001,,USD,,20210625,,,,00000000,,,,00,1000,,USD,1,,,,,,US,,,1000000095,,18.6,S4HCLNT100,,,,,20210501,,,000,,,,,,,,,,20210625084535.861303,,,,0,,00000000,,,,,,C,F2,,,C,0030000081,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCT,,,03,,,,,,,,
100,0090003884,F2,L,M,USD,1710,10,A17020,0000015492,01,20210701,9400000421,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,BPINST,120057,20211028,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,,,,,US,A,US,0090003884,,4.4,S4HCLNT100,,,,,20210701,0090003884,,000,,,,,,,,,,20211028120059.289094,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,1000000073,SVTB,X,EBDR,USD,1710,10,A17020,2000000276,01,20210601,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,SERV_MAN,115800,20201113,,0017100001,0017100001,,USD,,20210625,,,,00000000,,,,00,1000,,USD,1,,,,,,US,,,1000000073,,4.4,S4HCLNT100,,,,,20210601,,,000,,,,,,,,,,20210625084538.315847,,,,0,,00000000,,,,,,C,F2,,,C,0030000086,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCT,,,03,,,,,,,,
100,0090003885,F2,L,M,USD,1710,10,A17020,0000015493,01,20210701,9400000422,2021,000,02,01,US0001,,EXW,Palo Alto,C,,1,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,BPINST,120100,20211028,,0017100001,0017100001,,USD,,00000000,,,LR,00000000,,,,00,1000,,USD,1,,,,,,US,A,US,0090003885,,4.4,S4HCLNT100,,,,,20210701,0090003885,,000,,,,,,,,,,20211028120102.17554,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,1000000088,SVTB,X,EBDR,USD,1710,10,A17020,2000000291,01,20210601,,0000,000,02,01,US0001,,EXW,Palo Alto,D,,0,,00,00000000,0004,,01,US,CA,,,1710,1,,,,,,,,,110,,SERV_MAN,115800,20201113,,0017100001,0017100001,,USD,,20210625,,,,00000000,,,,00,1000,,USD,1,,,,,,US,,,1000000088,,4.4,S4HCLNT100,,,,,20210601,,,000,,,,,,,,,,20210625084541.767957,,,,0,,00000000,,,,,,C,F2,,,C,0030000087,S4HCLNT100,A,,,USD,RV,,,,,,Palo Alto,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,CSCT,,,03,,,,,,,,
100,0090003835,F2,L,M,USD,1710,10,Y17J01,0000015350,01,20210901,9400000373,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,GA,,,1710,0,,,,,,,,,8800,,BPINST,161945,20210902,,USCU_L08,USCU_L08,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003835,,0,S4HCLNT100,,,,,20210901,0090003835,,000,,,,,,,,,,20210902161945.287693,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003836,F2,L,M,USD,1710,10,Y17J01,0000015352,01,20210901,9400000374,2021,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT60,,01,US,NY,,,1710,0,,,,,,,,,13640,,BPINST,161947,20210902,,USCU_L01,USCU_L01,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003836,,0,S4HCLNT100,,,,,20210901,0090003836,,000,,,,,,,,,,20210902161947.085466,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003837,F2,L,M,USD,1710,10,Y17J01,0000015354,01,20210901,9400000375,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MN,,,1710,0,,,,,,,,,3080,,BPINST,161948,20210902,,USCU_S17,USCU_S17,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003837,,0,S4HCLNT100,,,,,20210901,0090003837,,000,,,,,,,,,,20210902161948.855266,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003838,F2,L,M,USD,1710,10,Y17J01,0000015356,01,20210901,9400000376,2021,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,OH,,,1710,0,,,,,,,,,12320,,BPINST,161950,20210902,,USCU_L10,USCU_L10,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003838,,0,S4HCLNT100,,,,,20210901,0090003838,,000,,,,,,,,,,20210902161950.604965,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003839,F2,L,M,USD,1710,10,Y17J01,0000015358,01,20210901,9400000377,2021,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MA,,,1710,0,,,,,,,,,47250,,BPINST,161952,20210902,,USCU_S02,USCU_S02,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003839,,0,S4HCLNT100,,,,,20210901,0090003839,,000,,,,,,,,,,20210902161952.363972,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003840,F2,L,M,USD,1710,10,Y17J01,0000015360,01,20210901,9400000378,2021,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,VA,,,1710,0,,,,,,,,,2700,,BPINST,161954,20210902,,USCU_S12,USCU_S12,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003840,,0,S4HCLNT100,,,,,20210901,0090003840,,000,,,,,,,,,,20210902161954.105384,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003841,F2,L,M,USD,1710,10,Y17J01,0000015362,01,20210901,9400000379,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IA,,,1710,0,,,,,,,,,15525,,BPINST,161955,20210902,,USCU_S15,USCU_S15,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003841,,0,S4HCLNT100,,,,,20210901,0090003841,,000,,,,,,,,,,20210902161955.854096,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003842,F2,L,M,USD,1710,10,Y17J01,0000015364,01,20210901,9400000380,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,FL,,,1710,0,,,,,,,,,8100,,BPINST,161957,20210902,,USCU_L07,USCU_L07,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003842,,0,S4HCLNT100,,,,,20210901,0090003842,,000,,,,,,,,,,20210902161957.608667,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003843,F2,L,M,USD,1710,10,Y17J01,0000015366,01,20210901,9400000381,2021,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT60,,01,US,NY,,,1710,0,,,,,,,,,3375,,BPINST,161959,20210902,,USCU_L01,USCU_L01,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003843,,0,S4HCLNT100,,,,,20210901,0090003843,,000,,,,,,,,,,20210902161959.37454,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003844,F2,L,M,USD,1710,10,Y17J01,0000015368,01,20210901,9400000382,2021,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,2025,,BPINST,162001,20210902,,USCU_L09,USCU_L09,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003844,,0,S4HCLNT100,,,,,20210901,0090003844,,000,,,,,,,,,,20210902162001.133239,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003845,F2,L,M,USD,1710,10,Y17J01,0000015370,01,20210901,9400000383,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,15030,,BPINST,162002,20210902,,USCU_L05,USCU_L05,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003845,,0,S4HCLNT100,,,,,20210901,0090003845,,000,,,,,,,,,,20210902162002.893334,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003846,F2,L,M,USD,1710,10,Y17J01,0000015372,01,20210901,9400000384,2021,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MI,,,1710,0,,,,,,,,,19038,,BPINST,162004,20210902,,USCU_L09,USCU_L09,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003846,,0,S4HCLNT100,,,,,20210901,0090003846,,000,,,,,,,,,,20210902162004.633575,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003848,F2,L,M,USD,1710,10,Y17J01,0000015376,01,20210901,9400000386,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,WI,,,1710,0,,,,,,,,,26052,,BPINST,162008,20210902,,USCU_S16,USCU_S16,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003848,,0,S4HCLNT100,,,,,20210901,0090003848,,000,,,,,,,,,,20210902162008.204031,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003849,F2,L,M,USD,1710,10,Y17J01,0000015378,01,20210901,9400000387,2021,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,54108,,BPINST,162009,20210902,,USCU_S08,USCU_S08,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003849,,0,S4HCLNT100,,,,,20210901,0090003849,,000,,,,,,,,,,20210902162009.958451,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003851,F2,L,M,USD,1710,10,Y17J01,0000015382,01,20210901,9400000389,2021,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IL,,,1710,0,,,,,,,,,770,,BPINST,162013,20210902,,USCU_S14,USCU_S14,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003851,,0,S4HCLNT100,,,,,20210901,0090003851,,000,,,,,,,,,,20210902162014.03021,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003852,F2,L,M,USD,1710,10,Y17J01,0000015384,01,20210901,9400000390,2021,000,C1,Z2,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,OH,,,1710,0,,,,,,,,,16030,,BPINST,162015,20210902,,USCU_L10,USCU_L10,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003852,,0,S4HCLNT100,,,,,20210901,0090003852,,000,,,,,,,,,,20210902162015.858877,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003853,F2,L,M,USD,1710,10,Y17J01,0000015386,01,20210901,9400000391,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,40460,,BPINST,162017,20210902,,USCU_L05,USCU_L05,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003853,,0,S4HCLNT100,,,,,20210901,0090003853,,000,,,,,,,,,,20210902162017.672928,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
100,0090003854,F2,L,M,USD,1710,10,Y17J01,0000015388,01,20210901,9400000392,2021,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,2870,,BPINST,162019,20210902,,USCU_S08,USCU_S08,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003854,,0,S4HCLNT100,,,,,20210901,0090003854,,000,,,,,,,,,,20210902162019.491462,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,A,,,,,,
